id,type,date_created,date_created_full,reply_count,retweet_count,like_count,media,full_text,link
1752346494739664978,tweet,2024-01-30,Tue Jan 30 15:02:16 +0000 2024,14,3,105,,配信ありがとう😼,https://x.com/harada_suzuka/status/1752346494739664978
1752337775578534356,tweet,2024-01-30,Tue Jan 30 14:27:37 +0000 2024,0,2,60,,"原田珠々華【虹のコンキスタドール】さんが配信しているよ！- 
 

マイイベはいつかの撮影データ",https://x.com/harada_suzuka/status/1752337775578534356
1752335468837167134,tweet,2024-01-30,Tue Jan 30 14:18:27 +0000 2024,4,2,69,,配信します！,https://x.com/harada_suzuka/status/1752335468837167134
1752285987831709787,tweet,2024-01-30,Tue Jan 30 11:01:50 +0000 2024,6,15,155,,"ずーちゃんの投稿動画を楽しみましょう！#TikTok 

TikTok更新！
いいねコメント保存してね🫶🏻",https://x.com/harada_suzuka/status/1752285987831709787
1751927029921132651,tweet,2024-01-29,Mon Jan 29 11:15:27 +0000 2024,6,20,164,,"ずーちゃんの投稿動画を楽しみましょう！#TikTok 

試行錯誤しましたε-(`･ω･´)ﾌﾝｯ
いいねコメント保存してね👍",https://x.com/harada_suzuka/status/1751927029921132651
1751567222420746457,tweet,2024-01-28,Sun Jan 28 11:25:43 +0000 2024,7,18,170,,"ずーちゃんの投稿動画を楽しみましょう！#TikTok 

TikTokがんばりたいです(тロт)
いいねコメント保存してね૮( ̳ т ̫ т ̳ )ა♥️",https://x.com/harada_suzuka/status/1751567222420746457
1751245441789026450,tweet,2024-01-27,Sat Jan 27 14:07:04 +0000 2024,0,2,71,,"原田珠々華【虹のコンキスタドール】さんが配信しているよ！- 
 

マイイベは最近好きな歌うたってみた",https://x.com/harada_suzuka/status/1751245441789026450
1751238296645292178,tweet,2024-01-27,Sat Jan 27 13:38:41 +0000 2024,6,5,103,,久々にメイクしたので23時くらいから配信したいです！,https://x.com/harada_suzuka/status/1751238296645292178
1751198487801462915,tweet,2024-01-27,Sat Jan 27 11:00:29 +0000 2024,27,55,788,https://pbs.twimg.com/media/GE2BvexakAA90eW.jpg,いつかの😴💤 ,https://x.com/harada_suzuka/status/1751198487801462915
1749739315041853732,tweet,2024-01-23,Tue Jan 23 10:22:15 +0000 2024,4,13,140,,"ずーちゃんの投稿動画を楽しみましょう！#TikTok 

いいねコメント保存してねｏ(｡・‧̫・｡)ｏ💞💭",https://x.com/harada_suzuka/status/1749739315041853732
